title,category,description,Цена из файла,height_cm,diameter_cm,branches,discount_pct,price,offer,id,photos,active,,Насколько изменилась цена?,,,,,,,
Наименование,Категория,Описание ёлки,Оригинальная цена,Высота,Диаметр,Кол-во веток,% скидки,Цена на сайте,Цена без скидки,,Ссылка на фото,,,0%,,,,,,,
Дарина,Зелёная,"Боковые ветки выходят за силует елочки, что приближает ее к натуральной красавице, привезенной из леса. Елка станет идеальным дополнением новогоднего интерьера и подарит праздничное настроение ",46 000 ₽,230 см,166 см,1422 шт,-30%,46 000 ₽,65715,13,https://lady-elka.ru/d/photo_2025-09-06_21-56-34.jpg | https://lady-elka.ru/d/photo_2025-09-06_21-56-42.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg | https://lady-elka.ru/d/01-darina-main-600x800.jpg | ,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Грета,Зелёная,Искуственная ель Грета состоит из семипалых удлиненных литых веточек. Идеальная форма и природный зеленый цвет повторяют вид натурального лесного дерева,16 000 ₽,150 см,98 см,457 шт,-30%,16 000 ₽,22858,14,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg | https://lady-elka.ru/d/photo_2026-09-12_14-53-18.jpg |  |  | ,TRUE,,,,,,,,,
Грета,Зелёная,Искуственная ель Грета состоит из семипалых удлиненных литых веточек. Идеальная форма и природный зеленый цвет повторяют вид натурального лесного дерева,26 000 ₽,185 см,110 см,793 шт,-30%,26 000 ₽,37143,14,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg | https://lady-elka.ru/d/photo_2026-09-12_14-53-18.jpg |  |  | ,TRUE,,,,,,,,,
Грета,Зелёная,Искуственная ель Грета состоит из семипалых удлиненных литых веточек. Идеальная форма и природный зеленый цвет повторяют вид натурального лесного дерева,39 900 ₽,215 см,126 см,1163 шт,-30%,39 900 ₽,57000,14,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg | https://lady-elka.ru/d/photo_2026-09-12_14-53-18.jpg |  |  | ,TRUE,,,,,,,,,
Грета,Зелёная,Искуственная ель Грета состоит из семипалых удлиненных литых веточек. Идеальная форма и природный зеленый цвет повторяют вид натурального лесного дерева,46 000 ₽,230 см,134 см,1403 шт,-30%,46 000 ₽,65715,14,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg | https://lady-elka.ru/d/photo_2026-09-12_14-53-18.jpg |  |  | ,TRUE,,,,,,,,,
Грета,Зелёная,Искуственная ель Грета состоит из семипалых удлиненных литых веточек. Идеальная форма и природный зеленый цвет повторяют вид натурального лесного дерева,55 000 ₽,250 см,140 см,1843 шт,-30%,55 000 ₽,78572,14,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg | https://lady-elka.ru/d/photo_2026-09-12_14-53-18.jpg |  |  | ,TRUE,,,,,,,,,
Грета,Зелёная,Искуственная ель Грета состоит из семипалых удлиненных литых веточек. Идеальная форма и природный зеленый цвет повторяют вид натурального лесного дерева,66 000 ₽,270 см,146 см,2123 шт,-30%,66 000 ₽,94286,14,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg | https://lady-elka.ru/d/photo_2026-09-12_14-53-18.jpg |  |  | ,TRUE,,,,,,,,,
Грета,Зелёная,Искуственная ель Грета состоит из семипалых удлиненных литых веточек. Идеальная форма и природный зеленый цвет повторяют вид натурального лесного дерева,86 000 ₽,300 см,152 см,2670 шт,-30%,86 000 ₽,122858,14,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg | https://lady-elka.ru/d/photo_2026-09-12_14-53-18.jpg |  |  | ,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Вита,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",17 400 ₽,180 см,112 см,535 шт,-30%,17 400 ₽,24858,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
Вита,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",24 000 ₽,210 см,124 см,799 шт,-30%,24 000 ₽,34286,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
Вита,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",28 000 ₽,230 см,132 см,939 шт,-30%,28 000 ₽,40000,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
Вита,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",34 000 ₽,250 см,136 см,1131 шт,-30%,34 000 ₽,48572,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
Вита,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",43 000 ₽,270 см,144 см,1355 шт,-30%,43 000 ₽,61429,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Вита,Заснеженная,"Заснеженная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",22 000 ₽,180 см,112 см,535 шт,-30%,22 000 ₽,31429,15,https://lady-elka.ru/d/photo_2025-09-06_22-01-33.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-01-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Вита,Заснеженная,"Заснеженная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",30 500 ₽,210 см,124 см,799 шт,-30%,30 500 ₽,43572,15,https://lady-elka.ru/d/photo_2025-09-06_22-01-33.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-01-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Вита,Заснеженная,"Заснеженная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",35 000 ₽,230 см,132 см,939 шт,-30%,35 000 ₽,50000,15,https://lady-elka.ru/d/photo_2025-09-06_22-01-33.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-01-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Вита,Заснеженная,"Заснеженная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",43 000 ₽,250 см,136 см,1131 шт,-30%,43 000 ₽,61429,15,https://lady-elka.ru/d/photo_2025-09-06_22-01-33.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-01-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Вита,Заснеженная,"Заснеженная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",55 000 ₽,270 см,144 см,1355 шт,-30%,55 000 ₽,78572,15,https://lady-elka.ru/d/photo_2025-09-06_22-01-33.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-01-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Вита,С освещением,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",27 000 ₽,180 см,112 см,535 шт,-30%,27 000 ₽,38572,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
Вита,С освещением,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",35 500 ₽,210 см,124 см,799 шт,-30%,35 500 ₽,50715,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
Вита,С освещением,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",42 000 ₽,230 см,132 см,939 шт,-30%,42 000 ₽,60000,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
Вита,С освещением,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",50 000 ₽,250 см,136 см,1131 шт,-30%,50 000 ₽,71429,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
Вита,С освещением,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Вита порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",63 000 ₽,270 см,144 см,1355 шт,-30%,63 000 ₽,90000,15,https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  |  | ,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Валенсия,Зелёная,"Валенсия очаровывает своим великолепием. Ее увесистые свисающие вниз ветви очень точно передают сходство с натуральной лесной елкой. Отлично подойдет для просторных помещений, залов и станет прекрасным украшением праздника",48 000 ₽,215 см,176 см,1532 шт,-30%,48 000 ₽,68572,16,https://lady-elka.ru/d/photo_2025-09-06_22-04-03.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  | ,TRUE,,,,,,,,,
Валенсия,Зелёная,"Валенсия очаровывает своим великолепием. Ее увесистые свисающие вниз ветви очень точно передают сходство с натуральной лесной елкой. Отлично подойдет для просторных помещений, залов и станет прекрасным украшением праздника",61 000 ₽,230 см,194 см,1952 шт,-30%,61 000 ₽,87143,16,https://lady-elka.ru/d/photo_2025-09-06_22-04-03.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  | ,TRUE,,,,,,,,,
Валенсия,Зелёная,"Валенсия очаровывает своим великолепием. Ее увесистые свисающие вниз ветви очень точно передают сходство с натуральной лесной елкой. Отлично подойдет для просторных помещений, залов и станет прекрасным украшением праздника",78 000 ₽,250 см,206 см,2522 шт,-30%,78 000 ₽,111429,16,https://lady-elka.ru/d/photo_2025-09-06_22-04-03.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  | ,TRUE,,,,,,,,,
Валенсия,Зелёная,"Валенсия очаровывает своим великолепием. Ее увесистые свисающие вниз ветви очень точно передают сходство с натуральной лесной елкой. Отлично подойдет для просторных помещений, залов и станет прекрасным украшением праздника",97 000 ₽,270 см,218 см,3152 шт,-30%,97 000 ₽,138572,16,https://lady-elka.ru/d/photo_2025-09-06_22-04-03.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  | ,TRUE,,,,,,,,,
Валенсия,Зелёная,"Валенсия очаровывает своим великолепием. Ее увесистые свисающие вниз ветви очень точно передают сходство с натуральной лесной елкой. Отлично подойдет для просторных помещений, залов и станет прекрасным украшением праздника",119 000 ₽,300 см,230 см,3872 шт,-30%,119 000 ₽,170000,16,https://lady-elka.ru/d/photo_2025-09-06_22-04-03.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  |  | ,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Элизабет,Зелёная,"Елка состоит из семипалых веток, с хвоей насыщенного зеленого цвета. Неправильная форма создает сходство с натуральным деревом",16 000 ₽,150 см,118 см,461 шт,-30%,16 000 ₽,22858,17,https://lady-elka.ru/d/elizabet.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-08-07.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  | ,TRUE,,,,,,,,,
Элизабет,Зелёная,"Елка состоит из семипалых веток, с хвоей насыщенного зеленого цвета. Неправильная форма создает сходство с натуральным деревом",24 000 ₽,185 см,134 см,869 шт,-30%,24 000 ₽,34286,17,https://lady-elka.ru/d/elizabet.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-08-07.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  | ,TRUE,,,,,,,,,
Элизабет,Зелёная,"Елка состоит из семипалых веток, с хвоей насыщенного зеленого цвета. Неправильная форма создает сходство с натуральным деревом",36 000 ₽,215 см,150 см,1337 шт,-30%,36 000 ₽,51429,17,https://lady-elka.ru/d/elizabet.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-08-07.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  | ,TRUE,,,,,,,,,
Элизабет,Зелёная,"Елка состоит из семипалых веток, с хвоей насыщенного зеленого цвета. Неправильная форма создает сходство с натуральным деревом",40 000 ₽,230 см,162 см,1733 шт,-30%,40 000 ₽,57143,17,https://lady-elka.ru/d/elizabet.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-08-07.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  | ,TRUE,,,,,,,,,
Элизабет,Зелёная,"Елка состоит из семипалых веток, с хвоей насыщенного зеленого цвета. Неправильная форма создает сходство с натуральным деревом",47 500 ₽,250 см,174 см,2135 шт,-30%,47 500 ₽,67858,17,https://lady-elka.ru/d/elizabet.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-08-07.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  | ,TRUE,,,,,,,,,
Элизабет,Зелёная,"Елка состоит из семипалых веток, с хвоей насыщенного зеленого цвета. Неправильная форма создает сходство с натуральным деревом",58 000 ₽,270 см,186 см,2561 шт,-30%,58 000 ₽,82858,17,https://lady-elka.ru/d/elizabet.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-08-07.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  | ,TRUE,,,,,,,,,
Элизабет,Зелёная,"Елка состоит из семипалых веток, с хвоей насыщенного зеленого цвета. Неправильная форма создает сходство с натуральным деревом",81 000 ₽,300 см,206 см,3773 шт,-30%,81 000 ₽,115715,17,https://lady-elka.ru/d/elizabet.jpg | https://lady-elka.ru/d/photo_2025-09-06_22-08-07.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-23.jpg | https://lady-elka.ru/d/photo_2025-09-05_20-54-18.jpg |  | ,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Элизабет,Заснеженная с освещением,"Елка состоит из семипалых веток, с хвоей, имеющей хлопковое напыление. Неправильная форма создает сходство с натуральным деревом. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",25 000 ₽,150 см,118 см,461 шт,-30%,25 000 ₽,35715,17,https://lady-elka.ru/d/photo_2025-09-05_21-32-09.jpg | https://lady-elka.ru/d/img_1935.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Элизабет,Заснеженная с освещением,"Елка состоит из семипалых веток, с хвоей, имеющей хлопковое напыление. Неправильная форма создает сходство с натуральным деревом. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",37 000 ₽,185 см,134 см,869 шт,-30%,37 000 ₽,52858,17,https://lady-elka.ru/d/photo_2025-09-05_21-32-09.jpg | https://lady-elka.ru/d/img_1935.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Элизабет,Заснеженная с освещением,"Елка состоит из семипалых веток, с хвоей, имеющей хлопковое напыление. Неправильная форма создает сходство с натуральным деревом. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",51 000 ₽,215 см,150 см,1337 шт,-30%,51 000 ₽,72858,17,https://lady-elka.ru/d/photo_2025-09-05_21-32-09.jpg | https://lady-elka.ru/d/img_1935.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Элизабет,Заснеженная с освещением,"Елка состоит из семипалых веток, с хвоей, имеющей хлопковое напыление. Неправильная форма создает сходство с натуральным деревом. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",60 000 ₽,230 см,162 см,1733 шт,-30%,60 000 ₽,85715,17,https://lady-elka.ru/d/photo_2025-09-05_21-32-09.jpg | https://lady-elka.ru/d/img_1935.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Элизабет,Заснеженная с освещением,"Елка состоит из семипалых веток, с хвоей, имеющей хлопковое напыление. Неправильная форма создает сходство с натуральным деревом. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",74 500 ₽,250 см,174 см,2135 шт,-30%,74 500 ₽,106429,17,https://lady-elka.ru/d/photo_2025-09-05_21-32-09.jpg | https://lady-elka.ru/d/img_1935.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Элизабет,Заснеженная с освещением,"Елка состоит из семипалых веток, с хвоей, имеющей хлопковое напыление. Неправильная форма создает сходство с натуральным деревом. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",93 000 ₽,270 см,186 см,2561 шт,-30%,93 000 ₽,132858,17,https://lady-elka.ru/d/photo_2025-09-05_21-32-09.jpg | https://lady-elka.ru/d/img_1935.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
Элизабет,Заснеженная с освещением,"Елка состоит из семипалых веток, с хвоей, имеющей хлопковое напыление. Неправильная форма создает сходство с натуральным деревом. Дополнена встроенной гирляндой теплого свечения, без режимов мигания",128 000 ₽,300 см,206 см,3773 шт,-30%,128 000 ₽,182858,17,https://lady-elka.ru/d/photo_2025-09-05_21-32-09.jpg | https://lady-elka.ru/d/img_1935.jpg | https://lady-elka.ru/d/photo_2025-09-05_21-13-00.jpg |  |  | ,TRUE,,,,,,,,,
,,,,,,,,,,,,FALSE,,,,,,,,,
Элизабет,Заснеженная,Текст,27000,185,133,0,-30%,54000,70200,17,,TRUE,,Текст,0,0,0,0,,0,0
Элизабет,Заснеженная,,41000,215,150,,,,,,,TRUE,,,,,,,,,
Элизабет,Заснеженная,,50900,230,162,,,,,,,TRUE,,,,,,,,,
Элизабет,Заснеженная,,56000,250,174,,,,,,,TRUE,,,,,,,,,
Элизабет,Заснеженная,,71000,270,186,,,,,,,TRUE,,,,,,,,,
Элизабет,Заснеженная,,,300 см,206 см,,,,,,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Камила,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Камила порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",42 944 ₽,215 см,94 см,766 шт,-30%,42 944 ₽,61349,18,https://lady-elka.ru/d/photo_2025-09-06_22-11-07.jpg |  |  |  |  | ,FALSE,,,,,,,,,
Камила,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Камила порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",64 416 ₽,250 см, см, шт,-30%,64 416 ₽,92023,18,https://lady-elka.ru/d/photo_2025-09-06_22-11-07.jpg |  |  |  |  | ,FALSE,,,,,,,,,
Камила,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Камила порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",85 888 ₽,280 см, см, шт,-30%,85 888 ₽,122698,18,https://lady-elka.ru/d/photo_2025-09-06_22-11-07.jpg |  |  |  |  | ,FALSE,,,,,,,,,
Камила,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Камила порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",98 637 ₽,300 см, см, шт,-30%,98 637 ₽,140910,18,https://lady-elka.ru/d/photo_2025-09-06_22-11-07.jpg |  |  |  |  | ,FALSE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Грация,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Грация порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",37 576 ₽,180 см,112 см,535 шт,-30%,37 576 ₽,53680,19, |  |  |  |  | ,FALSE,,,,,,,,,
Грация,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Грация порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",51 667 ₽,210 см, см, шт,-30%,51 667 ₽,73810,19, |  |  |  |  | ,FALSE,,,,,,,,,
Грация,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Грация порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",64 416 ₽,230 см, см, шт,-30%,64 416 ₽,92023,19, |  |  |  |  | ,FALSE,,,,,,,,,
Грация,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Грация порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",75 823 ₽,250 см, см, шт,-30%,75 823 ₽,108319,19, |  |  |  |  | ,FALSE,,,,,,,,,
Грация,Зелёная,"Искусственная литая елка, которая воссоздает природную красоту настоящего хвойного дерева. Грация порадует Вас своим роскошным видом и сохранит свою красоту на протяжении многих лет",85 754 ₽,270 см, см, шт,-30%,85 754 ₽,122506,19, |  |  |  |  | ,FALSE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
ТУИ,,,,,,,,,,,,,,,,,,,,,
Туя 60 - 90 см,Туя,,3 900 ₽,60 см,30 см,44 шт,-30%,3 900 ₽,5572,20,,TRUE,,,,,,,,,
Туя 60 - 90 см,Туя,,5 500 ₽,90 см,54 см,140 шт,-30%,5 500 ₽,7858,20,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя голубая 60 - 90 см,Туя,,4 200 ₽,60 см,,44 шт,-30%,4 200 ₽,6000,21,,TRUE,,,,,,,,,
Туя голубая 60 - 90 см,Туя,,6 800 ₽,90 см,,140 шт,-30%,6 800 ₽,9715,21,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя 120 - 150 см,Туя,,10 920 ₽,120 см,64 см,218 шт,-30%,10 920 ₽,15600,22,,TRUE,,,,,,,,,
Туя 120 - 150 см,Туя,,14 700 ₽,150 см,72 см,326 шт,-30%,14 700 ₽,21000,22,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя 150 см на ножке,Туя,,10 300 ₽,150 см,54 см,205 шт,-30%,10 300 ₽,14715,23,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя складчатая,Туя,,6 934 ₽,60 см,,245 шт,-30%,6 934 ₽,9906,24,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя складчатая с голубым кончиком,Туя,,6 177 ₽,55 см,,208 шт,-30%,6 177 ₽,8825,25,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя Смарагд,Туя,,8 580 ₽,120 см,52 см,242 шт,-30%,8 580 ₽,12258,26,,TRUE,,,,,,,,,
Туя Смарагд,Туя,,10 140 ₽,150 см,54 см,359 шт,-30%,10 140 ₽,14486,26,,TRUE,,,,,,,,,
Туя Смарагд,Туя,,13 200 ₽,180 см,58 см,473 шт,-30%,13 200 ₽,18858,26,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя 3 шара на ножке,Туя,,16 000 ₽,210 см,65 см,432 шт,-30%,16 000 ₽,22858,27,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя-шар голубой,Туя,,2 990 ₽,40 см,,60 шт,-30%,2 990 ₽,4272,28,,TRUE,,,,,,,,,
Туя-шар голубой,Туя,,5 900 ₽,70 см,,236 шт,-30%,5 900 ₽,8429,28,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя-шар,Туя,,2 550 ₽,40 см,40 см,35 шт,-30%,2 550 ₽,3643,29,,TRUE,,,,,,,,,
Туя-шар,Туя,,6 100 ₽,70 см,65 см,236 шт,-30%,6 100 ₽,8715,29,,TRUE,,,,,,,,,
Туя-шар,Туя,,9 800 ₽,80 см,80 см,472 шт,-30%,9 800 ₽,14000,29,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя шар на ножке,Туя,,13 900 ₽,115 см,,,-30%,13 900 ₽,19858,30,,TRUE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Туя 180 - 250 см,Туя,,16 000 ₽,180 см,76 см,452 шт,-30%,16 000 ₽,22858,31,,TRUE,,,,,,,,,
Туя 180 - 250 см,Туя,,18 000 ₽,210 см,78 см,542 шт,-30%,18 000 ₽,25715,31,,TRUE,,,,,,,,,
Туя 180 - 250 см,Туя,,21 400 ₽,230 см,80 см,662 шт,-30%,21 400 ₽,30572,31,,TRUE,,,,,,,,,
Туя 180 - 250 см,Туя,,25 500 ₽,250 см,80 см,662 шт,-30%,25 500 ₽,36429,31,,TRUE,,,,,,,,,
